Algorithm,Instance,Run_ID,Makespan,Workload Balance,Runtime
OtherResearcher,2a_Hurink_sdata_40_workers.fjs,4,1599.0,0,119.65422219992617
OtherResearcher,2a_Hurink_sdata_40_workers.fjs,5,1621.0,0,120.08729769999628
OtherResearcher,2a_Hurink_sdata_40_workers.fjs,6,1602.0,0,119.87098489992786
OtherResearcher,2a_Hurink_sdata_40_workers.fjs,7,1678.0,0,121.50211830006448
OtherResearcher,2a_Hurink_sdata_40_workers.fjs,8,1585.0,0,125.35388599999716
OtherResearcher,2a_Hurink_sdata_40_workers.fjs,9,1677.0,0,128.32418570003938
OtherResearcher,2a_Hurink_sdata_40_workers.fjs,10,1647.0,0,123.77948639995884
OtherResearcher,2a_Hurink_sdata_54_workers.fjs,1,9220.0,0,17.566043099970557
OtherResearcher,2a_Hurink_sdata_54_workers.fjs,2,8820.0,0,17.29963029990904
OtherResearcher,2a_Hurink_sdata_54_workers.fjs,3,9224.0,0,17.445658199954778
OtherResearcher,2a_Hurink_sdata_54_workers.fjs,4,9220.0,0,17.23323479993269
OtherResearcher,2a_Hurink_sdata_54_workers.fjs,5,9296.0,0,17.492884000064805
OtherResearcher,2a_Hurink_sdata_54_workers.fjs,6,9183.0,0,17.412445900030434
OtherResearcher,2a_Hurink_sdata_54_workers.fjs,7,9135.0,0,17.987882699933834
OtherResearcher,2a_Hurink_sdata_54_workers.fjs,8,9361.0,0,17.43028149998281
OtherResearcher,2a_Hurink_sdata_54_workers.fjs,9,9068.0,0,17.171849200036377
OtherResearcher,2a_Hurink_sdata_54_workers.fjs,10,9824.0,0,17.00422349991277
OtherResearcher,2a_Hurink_sdata_61_workers.fjs,1,975.0,0,26.316960599971935
OtherResearcher,2a_Hurink_sdata_61_workers.fjs,2,948.0,0,25.907756999949925
OtherResearcher,2a_Hurink_sdata_61_workers.fjs,3,1035.0,0,26.02238340000622
OtherResearcher,2a_Hurink_sdata_61_workers.fjs,4,993.0,0,26.32427439989988
OtherResearcher,2a_Hurink_sdata_61_workers.fjs,5,970.0,0,26.219441000022925
OtherResearcher,2a_Hurink_sdata_61_workers.fjs,6,977.0,0,25.633744499995373
OtherResearcher,2a_Hurink_sdata_61_workers.fjs,7,995.0,0,26.203318800078705
OtherResearcher,2a_Hurink_sdata_61_workers.fjs,8,1030.0,0,26.23972239997238
OtherResearcher,2a_Hurink_sdata_61_workers.fjs,9,971.0,0,26.136520799947903
OtherResearcher,2a_Hurink_sdata_61_workers.fjs,10,971.0,0,26.440844199969433
OtherResearcher,2a_Hurink_sdata_63_workers.fjs,1,453.0,0,26.356806399999183
OtherResearcher,2a_Hurink_sdata_63_workers.fjs,2,433.0,0,26.025810200022537
OtherResearcher,2a_Hurink_sdata_63_workers.fjs,3,451.0,0,26.119754899991676
OtherResearcher,2a_Hurink_sdata_63_workers.fjs,4,450.0,0,26.297043600003235
OtherResearcher,2a_Hurink_sdata_63_workers.fjs,5,458.0,0,26.092190099996515
OtherResearcher,2a_Hurink_sdata_63_workers.fjs,6,433.0,0,26.249565400066786
OtherResearcher,2a_Hurink_sdata_63_workers.fjs,7,459.0,0,26.415208999998868
OtherResearcher,2a_Hurink_sdata_63_workers.fjs,8,451.0,0,26.36042569996789
OtherResearcher,2a_Hurink_sdata_63_workers.fjs,9,468.0,0,26.663936100085262
OtherResearcher,2a_Hurink_sdata_63_workers.fjs,10,429.0,0,26.429051999934018
OtherResearcher,2d_Hurink_vdata_18_workers.fjs,1,1145.0,0,40.155546199996024
OtherResearcher,2d_Hurink_vdata_18_workers.fjs,2,1158.0,0,40.52757249993738
OtherResearcher,2d_Hurink_vdata_18_workers.fjs,3,1137.0,0,40.55827280005906
OtherResearcher,2d_Hurink_vdata_18_workers.fjs,4,1124.0,0,39.865969600039534
OtherResearcher,2d_Hurink_vdata_18_workers.fjs,5,1157.0,0,40.99857269995846
OtherResearcher,2d_Hurink_vdata_18_workers.fjs,6,1160.0,0,39.99503349990118
OtherResearcher,2d_Hurink_vdata_18_workers.fjs,7,1136.0,0,40.062664399971254
OtherResearcher,2d_Hurink_vdata_18_workers.fjs,8,1124.0,0,39.96876810002141
OtherResearcher,2d_Hurink_vdata_18_workers.fjs,9,1155.0,0,39.88312679994851
OtherResearcher,2d_Hurink_vdata_18_workers.fjs,10,1122.0,0,40.33277749991976
OtherResearcher,2d_Hurink_vdata_30_workers.fjs,1,1194.0,0,76.65197760006413
OtherResearcher,2d_Hurink_vdata_30_workers.fjs,2,1183.0,0,76.29532919998746
OtherResearcher,2d_Hurink_vdata_30_workers.fjs,3,1204.0,0,76.88524169998709
OtherResearcher,2d_Hurink_vdata_30_workers.fjs,4,1216.0,0,76.72853690001648
OtherResearcher,2d_Hurink_vdata_30_workers.fjs,5,1221.0,0,76.29404489998706
